"Column1","Column3"
".2065	#بايع_الكليجا<LF>شعب يفشل والله لو خقتي عليه تقطر من عيني ما تجمهرت وصورت وصارخت وش ذا الشفاحة عيب والله عيب احس هالفئة عار عالمجتمع وهو لو مو عاجبه الوضع كان رفع شكوى ولا تصرف كلهم اقرف من بعض🤢💔.	","OFF"
".2066	#بايع_الكليجا<LF><LF>أول الداشر منبوذ من الجميع الآن المؤدب أصبح عمله نادره😣	","OFF"
".2067	@USER لماذا لم يتم ضم الحرجة الغبار واصل 😷😷 URL	","NOT_HS"
".2068	@USER التوزان مهم بين العقل والقلب في جميع العلاقات <LF>إما يعمل فيها كل ذا وتقول اعشقه 👎👎👎👎<LF>بالنهاية تحسب مصلحتها وين وين اقل الاضرار بتكون لها  هل مع أهلها او معه وتقرر	","NOT_HS"
".2069	والله نفس الشئ ولكنكم تحبون ناصر الخليفي😂😂👊 URL	","NOT_HS"
".2070	RT @USER انا اتأثر بكل شي الا المقاطع الي ابكت الملايين  جد يعني هو عقلي يعاند ولا هي من الاساس ماتبكي 😣😂🤦🏻‍♀️	","NOT_HS"
".2071	@USER 😤 ما شفت شي زعلت	","NOT_HS"
".2072	@USER نور الدايركت 🤦🏽‍♀️🙂🔪	","NOT_HS"
".2073	@USER اللي عندك صار اسمه اشهب؟ ما الومك يالاسبانية ما توفرون حتى السواق لا كثر الله عينتك😷	","Race"
".2074	@USER 👊👊👊👊من يومك ما عندك سالفه	","NOT_HS"
".2075	RT @USER اقتلو جميع الرجال 🗡<LF>لتنتهي احـزان النساء🔪 😊<LF>الا واحد خلوه لي😁🙄	","Social Class"
".2076	ابله نوره الجعيد من مدرسة الابناء حفرت راسي من كثر الضرب باكبر دفتر بالفصل ليتني طلعت عالمه من ضربها تاثير سلبي 😂💔🤓😣 #أفضح_معنفك	","OFF"
".2077	انا لعاد اتحمس🖕	","NOT_HS"
".2078	اشب امكم ع مدربنا�  #سييرا_خط_احمر	","OFF"
".2079	تدرون انا ليه كان ودي اروح الجنادريه ؟ والله العظيم شفت كليجا واشتهيتها بس طبعا مو حق القصيمي وسبحان الله الحين لو اي احد يقول يبي كليجا بيفهمون غلط 👎🏼	","NOT_HS"
".2080	RT @USER روحت اجيب نتيجه درجات ابن اختي لاقيته ناجح ف الدين و الرسم بس 😂 يامشرفنا👊🤣	","NOT_HS"
".2081	شو مَوهِبتَك ؟!<LF>- بَسوّي الّي براسي دايماً !<LF>حلو ، و بَعدين ؟!<LF>- بتِنزِل كُل مَصايب الدنيا عَلى راسي .🐸💔<LF>#lanosh#	","NOT_HS"
".2082	#حياتك23<LF>يووووووووووووه ياعبدالاله رااافع ضغطي......😡😡😡	","NOT_HS"
".2083	😤😍ياخييييييي الحلويييييييين URL	","NOT_HS"
".2084	يعني يا رب يكون ماغيب من المدرسة الموجة يجي بدري ويبقي مضايق وياخد الغياب بنفسة كمان 😫😣	","NOT_HS"
".2085	هل ستعود قطتك 😥؟!!<LF>=لا طبعاا هي استكفت واستغنت 👍👊	","NOT_HS"
".2086	RT @USER اوعا يقول ليك(ت ع خ )وتقولي ليهو وانت من اهلو وتنومي😍🐸<LF>متخلفة انتي😒<LF>احتمال قاصد(تف علي خلقتك)😂<LF>فكرو كويس😉<LF>ي نحب كلنا ي نسو…	","OFF"
".2087	اللي يبي يغث نفسه على هالصبح يدخل تاق الكليجا 🤢🤢🤢🤢	","NOT_HS"
".2088	@USER خد خد ادولا 🐄🐄🐄	","OFF"
".2089	RT @USER مـحتآج آخد گورسـآت آتعلمـ فيهہ آضـحگ آزآى و آنآ بتصـور🐸	","NOT_HS"
".2090	@USER كان مديراً لنادي الضباط بالمملكة 🤣 أيام سرقات الترليون من خزينة الدفاع بكل الوسائل أيام سلطان 😭  وتحرير الحرم من جهيمان قبلها بفترة بسيطة استعانوا بالفرنسيين والاردنيين والمصرين ، واستخرجوا فتوى بجواز دخول غير المسلم للحرم وقت الحاجة ، وسواعد أبنائها كانت مجرد حراسات من بعيد 👎	","OFF"
".2091	#سنابات_صالح_القحطاني<LF>يووووووه لساا ماجات ٣ اليوم وش به طوييييل😂😂😛كيف المداوم عااد😂💔👎..	","NOT_HS"
".2092	RT @USER 😂😂💔 والله اجمل فكرة <LF>حتى انا نفتح برج ليا <LF>مالقيت حد يمدحني 🏃🏼🏃🏼🔪 نمدح راسي بعده 😌	","NOT_HS"
".2093	RT @USER صارت جملة..المرأة السعودية..تجيبلي الغثيان كأننا كنا عايشين بكوكب ثاني وتونا نزلنا الأرض😣	","NOT_HS"
".2094	RT @USER الطرحه شكل والعبايه شكل. اختيارك للشامبو العبايات 👎🏻	","NOT_HS"
".2095	لن يهبط ملاك من رب الكون على آل سعود ليصححوا من مواقفهم وسياساتهم الهوجاء<LF>فلا وحي بعد وحي سيدنا محمد عليه السلام<LF>لن تغير من جبروتها وكبريائها على أشقائها وجيرانها<LF>حجر أساس بناء مملكة آل سعود هو صك بيع فلسطيين لليهود<LF>تدفع ملاليم لفلسطين ومليارات لأمريكا والصهيونية<LF>👎 Hopeless case	","Religion"
".2096	موب مستوعب كيف الزحمه عليه عشان يصورونه اللحجيات 😷	","NOT_HS"
".2097	اول مره اجرب شوفان مع مويه الطعم غير مقبول بتاتآ 🤮 الحليب هو الخيار الافضل 👍🏻	","NOT_HS"
".2098	@USER 👊🏻🙊😂😂 من قبل وش كنت	","NOT_HS"
".2099	@USER يبي له سحل. رفع ضغطي 😷😷😷	","NOT_HS"
".2100	بس بقه يا ضحى ربنا ياخدك 😟🔫☝👊	","OFF"
".2101	@USER القصيم غبار 😣	","NOT_HS"
".2102	@USER هوا قعد يسبسبني وانا كلمت العيال اني لو فزت اروح اتونس عليه ... 🐸	","NOT_HS"
".2103	قاعدة الي بيرسل صورة طيزه سوداء ومشعره بللللووووككك يامقزز 🤢🤢🤢🤢<LF>نظفها حلقها حط كريمات<LF><LF>#عمه #كلب #سكس #خنيث #ديوث #محنه #طفلك	","OFF"
".2104	@USER قناة تافهه وبرنامج تافه وموضوع تافه <LF>خلصت المواضيع المهمه الي تفيدهم مثلا توظيف العاطلات وحقوقهن وجايبين موضوع ينقص من اخلاق وقيم نسائنا لاشافوه الدول الثانيه وش بيقولون عن نسائنا ؟ حسبي عليكم فشلتونا 😡	","OFF"
".2105	@USER حسبي الله ونعم الوكيل 😤😤😤😤😤	","NOT_HS"
".2106	@USER دائما أساتذة الرياضيات متسلطين قطيعه زود على ان الماده صعبه حتى أخلاقهم صارت مثل وجيههم الى الان اتذكر ابلتي بصف خامس نوال أبو خضير كان سليطة لسان وسليطة يد 😷😷 ابله نوال لو صدفه قريتِ التغريدة احب اقولك تدور الدنيا وربي بياخذ حق البنات منك ولو مو بالدنيا بالاخره ان شاءالله	","Social Class"
".2107	@USER تستعمل ف كل مكان كاسيو عشان كذا تعتبر ماركه👊🏻😂	","NOT_HS"
".2108	@USER لا اقبل ان تعلن لنفسك في تغريداتي .. اذهب و اعلن نفسك في الخلاء ان اردت 😌 يا بول البعير 😷	","OFF"
".2109	يالله صباح خير! 😷	","NOT_HS"
".2110	@USER الله يغسلها بالمطر 😊😣	","NOT_HS"
".2111	للحين ما جا 😡 خوفي يجي بعد الصلاة ويصير يقابل ابويا وتخرب خطتي ويقعد يستجوبني ايش طالبة وايش هذا وكيف وليش	","NOT_HS"
".2112	@USER هذي المصيبة راتب الجندي يعادل تقريبا راتب المعلم  .. ومع ذلك شغلهم الشاغل المعلم!!!<LF><LF>طيب التفتوا يا العساكر للاعبين الكورة الي يلعب كورة(تسالي)<LF>ويستلم بالشهر نص مليون...<LF>لا ويقولون لك ادعم ناديك بعد😡	","Disability"
".2113	#بائع_الكليجا                                                    الله يستر عليه ويحفظه انكم من جد شعب مشفح مافيه احد بالجنادريه ماصوره ماتخافون الله انتم 👊🏻	","Race"
".2114	@USER يقال رواتب  مشروع المسجد النبوي الشريف  في رمضان حسبي الله ونعم الوكيل إلى الله المشتكى👎	","NOT_HS"
".2115	@USER 😂😂😂😂😂😂 وانا رفعت ايديني ادعيلك 👊👊😂😂	","NOT_HS"
".2116	الدنيا فتن الله يثبتنا بس  فشلتونا 👊🏻 URL	","NOT_HS"
".2117	#بايع_الكليجا تتتتففففاااااااهههههه عيب الي قاعد يسير شويه براءة طفله تقلبوها شهره وشويه وحده منقبه ودحين دا شفيكممممم 😡😡😡😡	","NOT_HS"
".2118	@USER تفتكري 🌚👊😂😂	","NOT_HS"
".2119	#بايع_الكليجا<LF>لعنبو داركم ما تستحون الولد استحى وانتم مافي حياء ابد تراكم اناث والانثى اجمل مافيها الحياء ، خقيتي !!عجبك !! روحي اشتري كليجا واطفحي لين تموتين مو تصوير وقرف كليتو الرجال عيب عيب انتي وهي والله عيب😒😒👊🏻<LF>(قيمة المرأة في حيائها فإن فقدت حيائها فلا قيمة لها ) ✨ URL	","Social Class"
".2120	@USER من قدام اطرافه كبيره !<LF>ومن ورا يشبهه HTC U11 بلس<LF>👎🏻	","NOT_HS"
".2121	RT @USER ذا توثيق ان الصور لي💅🏼<LF>واللي يسرقون صوري حاب اقول لكم على طيزي الكبيره يا شيون🖕🏼<LF> #توسيع #خلفي #خنيث #الانحراف_يفرض_نفسة #اج…	","OFF"
".2122	@USER ما عندهم الا اندونيسيات عقد 3 اشهر 9900 حسبي الله ونعم الوكيل ثلاثه اشهر بعشره ليه 😡	","NOT_HS"
".2123	نرش شوويه مييه بقي كدا علشان ربنا يكرمنا 😂😂😂😂👊🌸 URL	","NOT_HS"
".2124	RT @USER نفس أخلاقنا بقيادة السيارة.. الكل يحترم الثاني ويفسح له الطريق😷😷😷 URL	","NOT_HS"
".2125	@USER الرجال متلثم من ريحة الحريم طلعت 😷	","Social Class"
".2126	5 وحياتك <LF>😤 URL	","NOT_HS"
".2127	RT @USER ويزعلون لو انقال عنهم نويقصات 😷 URL	","Social Class"
".2128	@USER 😂😂😂👊🏻 شو هالعنصرية	","NOT_HS"
".2129	ككك ميونغ وانغ سونغ اسم السونبي اللي مع ميسوك...<LF>أنا كنت حاسه إنها مطلقة بس لأنها ماتكلمت احس ماقدرت أأكد دا الشس بس المره دي قالتها🐸<LF><LF>#행복을주는사람 24	","OFF"
".2130	@USER من جد وقاااحة صراحة 😒👊🏿	","OFF"
".2131	RT @USER مراسل #ريف_دمشق_الآن: استمرار تساقط القذائف على ضاحية الاسد ومحيطها بريف دمشق .<LF>وين الهدنة ولاد الحرام😡😡😡طز مجلس الامن	","Race"
".2132	الصخونة لاعبة فيني لاعب👎🏻👎🏻👎🏻👎🏻👎🏻	","NOT_HS"
".2133	@USER نفسك😤	","NOT_HS"
".2134	@USER 😂🔪يقلع عدوش	","NOT_HS"
".2135	@USER الحمدالله الذي عافانا .<LF>شي مخزي ومحزن التفاهه وصلت لدي درجه نسيت كل وحده فيهم انها مسلمه  ...👎🏻	","Social Class"
".2136	RT @USER بعض البنات ﺇﺫﺍ ﺗﺰﻳﻨﺖ ﻓﺘﻨﺖ و ﺇﺫﺍ أﺑﺘﺴﻤﺖ ﺳﺤﺮﺕ ﺑﺲ ﺇﺫﺍ ﻃﺒﺨﺖ<LF>ـ  ﺇنا لله ﻭ ﺇﻧﺎ إﻟﻴﻪ راجعون<LF>كأنه الكلام عني🙉🙈😹	","NOT_HS"
".2137	هلق الشلي بما يرضي لله عليه ذنوب <LF>يتسائل مراقبون 😓🤔<LF><LF>#حاله_صعبه😣	","NOT_HS"
".2138	منظر مقرف صدق 🔪🔪 URL	","OFF"
".2139	@USER هههههههههههههههههههههههههههههههه👊👊👊	","NOT_HS"
".2140	@USER <LF>وع وش ذا اللحية 😷<LF>عدل نفسك ابرك 😷	","NOT_HS"
".2141	#بايع_الكليجا<LF>يافضحي فضحاه 🤭الله يفشلكم من بنات فشلتونا ماتستحون؟انا ابي اعرف ماينغزك قلبك ماعندك ضمير يقول يابهيمه عيب بموت مكاني من الخجل وانا مالي دخل يويلي ماعد به حيا😡	","Social Class"
".2142	@USER الرجال صار يلبس كمام😷🤦🏻‍♀️	","NOT_HS"
".2143	@USER وانا بعد اشهد .مو حاطه🔪 وحده الا حاطه🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪	","NOT_HS"
".2144	واحد يسأل صاحبه <LF>هل تمارس هوايات خطرة جداً!؟<LF>قال له : احيانا ارد على زوجتي وهي معصبه 😂👊	","NOT_HS"
".2145	@USER شفت العنوان فكرته سار شي كبير العنوان اكبر من الحدث 🔪	","NOT_HS"
".2146	ماشافت عيني مثل همجية وملحجة بنات الرياض اوڤررر  معليششش🤢💔 URL	","Social Class"
".2147	ماذا رأى موسى عليه السلام من فتاة مَدْيَن لينفق عشر سنين من عمره مهراً لها ؟؟<LF>تستحق أن نقف عندها !<LF>،،<LF>الجواب في قوله تعالى:<LF>﴿تمشي علىٰ استحياء﴾<LF> إذا مات الحياء بقلب أنثى فتبًا لها 👎#بايع_الكليجا	","NOT_HS"
".2148	#بايع_الكليجا  بنات اثقلوا عيييب والله 😷👋🏼	","NOT_HS"
".2149	@USER دي حاجه بسيطه كده يعني 😂😂👊	","NOT_HS"
".2150	عيب ورب الكعبه عيب وخير طير وحلو مايسوا افشل اهلي وانزل مستوى تربيتهم لي عشان اخق ع واحد انا اكبر من كذا والله صراحه البنات صارو يمحنو ب العلن مرض ان شاء الله الي يغبن زياده انه صار ترند بعد💔🤮 #بايع_الكليجا	","Social Class"
